price,totsp,livesp,kitsp,dist,metrdist,walk,brick,floor,price_m2,area,metro_line
113,84,54,10.0,13.0,5,на транспорте,другой,средний,1345.24,Юго-восток,Люблинская
129,60,41,6.0,3.0,7,пешком,другой,первый или последний,2150.0,Север,Калужско-Рижская
105,64,38,8.0,14.5,10,на транспорте,другой,средний,1640.62,Север,Серпуховско-Тимирязевская
110,75,45,8.0,13.5,10,на транспорте,другой,первый или последний,1466.67,Юго-восток,Таганско-Краснопресненская
119,68,45,8.0,6.0,10,пешком,другой,средний,1750.0,Юго-восток,Таганско-Краснопресненская
117,81,46,10.0,12.5,10,пешком,другой,средний,1444.44,Север,Серпуховско-Тимирязевская
88,59,44,6.0,14.5,10,пешком,другой,средний,1491.53,Северо-запад,Замоскворецкая
250,92,57,11.0,9.0,3,пешком,кирпичный/монолит,средний,2717.39,Северо-запад,Замоскворецкая
92,62,39,7.0,12.0,10,пешком,другой,средний,1483.87,Юго-восток,Люблинская
99,66,41,8.0,13.5,15,пешком,кирпичный/монолит,средний,1500.0,Север,Калужско-Рижская
85,53,34,6.0,10.5,3,пешком,другой,средний,1603.77,Восток,Калининская
88,60,43,6.0,12.5,5,пешком,другой,средний,1466.67,Север,Серпуховско-Тимирязевская
92,63,38,8.0,14.5,5,на транспорте,другой,первый или последний,1460.32,Север,Серпуховско-Тимирязевская
75,56,37,5.0,10.0,10,пешком,другой,первый или последний,1339.29,Юго-восток,Таганско-Краснопресненская
92,65,45,7.0,12.5,5,пешком,другой,средний,1415.38,Север,Серпуховско-Тимирязевская
170,86,56,10.0,12.0,2,пешком,другой,средний,1976.74,Юго-восток,Люблинская
222,134,75,16.0,12.0,5,пешком,другой,средний,1656.72,Восток,Калининская
95,51,34,6.0,12.0,5,на транспорте,другой,средний,1862.75,Восток,Арбатско-Покровская
70,60,43,6.0,17.0,10,пешком,другой,средний,1166.67,Север,Серпуховско-Тимирязевская
270,82,49,13.0,8.0,15,пешком,другой,средний,3292.68,Север,Калужско-Рижская
85,65,46,7.0,13.0,7,на транспорте,другой,средний,1307.69,Юго-восток,Люблинская
142,83,45,10.0,12.7,15,пешком,другой,средний,1710.84,Юго-восток,Люблинская
95,65,46,8.0,12.5,10,пешком,другой,средний,1461.54,Север,Серпуховско-Тимирязевская
96,65,40,8.0,14.5,15,пешком,другой,первый или последний,1476.92,Север,Серпуховско-Тимирязевская
121,80,45,13.0,14.5,5,на транспорте,другой,средний,1512.5,Северо-запад,Замоскворецкая
170,68,39,10.0,4.5,10,пешком,кирпичный/монолит,первый или последний,2500.0,Восток,Арбатско-Покровская
100,77,50,6.0,3.5,3,пешком,кирпичный/монолит,средний,1298.7,Восток,Калининская
115,67,42,9.0,3.5,7,пешком,кирпичный/монолит,средний,1716.42,Восток,Калининская
79,60,43,5.0,12.0,10,на транспорте,другой,первый или последний,1316.67,Восток,Калининская
300,127,66,15.0,12.5,5,пешком,кирпичный/монолит,средний,2362.2,Северо-запад,Замоскворецкая
130,57,42,6.0,4.5,5,пешком,кирпичный/монолит,средний,2280.7,Восток,Арбатско-Покровская
96,60,43,6.0,14.5,7,пешком,другой,средний,1600.0,Север,Серпуховско-Тимирязевская
197,70,46,7.0,4.5,3,пешком,кирпичный/монолит,средний,2814.29,Восток,Арбатско-Покровская
80,59,43,6.0,13.5,5,на транспорте,другой,средний,1355.93,Юго-восток,Таганско-Краснопресненская
138,95,63,9.0,10.0,10,пешком,другой,средний,1452.63,Юго-восток,Таганско-Краснопресненская
102,64,47,6.0,17.0,10,пешком,другой,средний,1593.75,Северо-запад,Таганско-Краснопресненская
210,80,49,10.0,12.5,5,пешком,кирпичный/монолит,средний,2625.0,Северо-запад,Замоскворецкая
103,64,44,10.0,15.5,7,пешком,другой,средний,1609.38,Север,Калужско-Рижская
245,83,48,12.0,7.5,10,пешком,кирпичный/монолит,средний,2951.81,Восток,Арбатско-Покровская
147,80,45,13.0,4.5,15,пешком,другой,средний,1837.5,Восток,Арбатско-Покровская
90,61,44,6.0,12.0,5,пешком,другой,первый или последний,1475.41,Восток,Арбатско-Покровская
176,86,54,8.0,9.0,10,пешком,кирпичный/монолит,средний,2046.51,Северо-запад,Таганско-Краснопресненская
127,74,45,11.0,12.0,10,на транспорте,другой,первый или последний,1716.22,Север,Калужско-Рижская
98,58,43,6.0,14.5,10,на транспорте,другой,средний,1689.66,Северо-запад,Замоскворецкая
87,54,34,6.0,17.0,1,пешком,другой,средний,1611.11,Северо-запад,Таганско-Краснопресненская
